@relation WALMART_SALES_DATA-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R7-8

@attribute Unemployment numeric
@attribute CPI numeric
@attribute Fuel_Price numeric
@attribute Temperature numeric
@attribute Holiday_Flag numeric
@attribute Weekly_Sales numeric

@data
8.395,213.109679,3.488,64.9,0,478503.06
8.395,213.343674,3.473,71.07,0,522105.93
8.3,213.57767,3.524,67.31,0,534578.78
8.3,213.811666,3.622,69.39,0,543703.16
8.3,214.026217,3.743,73.25,0,543775.87
8.3,214.192157,3.807,74.57,0,526434.37
8.3,214.358097,3.81,76.1,0,502918.18
8.3,214.524038,3.906,69.56,0,547513.3
8.3,214.689978,3.899,76.73,0,511871.63
8.3,214.465412,3.907,73.02,0,533564.42
8.3,214.240846,3.786,81.28,0,507086.75
8.3,214.01628,3.699,82.96,0,500381.23
8.3,213.791715,3.648,82.41,0,509647.25
8.3,213.748126,3.637,84.43,0,525132.36
8.3,213.840269,3.594,83.95,0,509276.22
8.177,213.932412,3.524,85.33,0,517021.3
8.177,214.024556,3.48,84.71,0,489059.93
8.177,214.108365,3.575,85.63,0,498749.62
8.177,214.171342,3.651,83.31,0,505543.53
8.177,214.234318,3.682,84.99,0,504974.95
8.177,214.297294,3.684,86.71,0,510787.46
8.177,214.36027,3.638,87.64,0,502504.39
8.177,214.423993,3.554,87.24,0,506897.98
8.177,214.487842,3.523,86.02,0,527947.21
8.177,214.55169,3.533,87.5,0,530367.83
8.177,214.615538,3.546,77.94,1,506273.74
8.177,214.793411,3.526,82.06,0,513341.94
8.177,215.123319,3.467,78.35,0,516556.94
8.177,215.453226,3.355,81.52,0,516402.1
7.716,215.783133,3.285,71.2,0,522816.85
7.716,216.088526,3.274,74.16,0,513636.01
7.716,216.246829,3.353,67.89,0,522784.33
7.716,216.405132,3.372,71.31,0,517355.44
7.716,216.563434,3.332,58.97,0,555925.6
7.716,216.721737,3.297,63.5,0,501268.78
7.716,216.939586,3.308,66.28,0,527495.09
7.716,217.181253,3.236,66.41,1,522554.04
7.716,217.422921,3.172,53.57,0,527117.81
7.716,217.664588,3.158,50.64,0,537224.52
7.716,217.878134,3.159,58.31,0,533905.67
7.716,218.054185,3.112,55.41,0,605791.46
7.716,218.230236,3.129,48.26,1,451327.61
7.244,218.406288,3.157,57.18,0,558343.57
7.244,218.582339,3.261,56.28,0,546221.4
7.244,218.675529,3.268,58.9,0,543894.07
7.244,218.76872,3.29,62.73,0,514116.58
7.244,218.86191,3.36,61.33,0,555424.24
7.244,218.9551,3.409,54.49,1,527041.46
7.244,219.11483,3.51,54.38,0,541071.29
7.244,219.324464,3.555,62.21,0,518696.89
7.244,219.534098,3.63,64.54,0,525559.17
7.244,219.743731,3.669,63.19,0,535937.25
7.244,219.895634,3.734,67.48,0,484588.34
7.244,219.97056,3.787,69.18,0,520887.23
7.244,220.045486,3.845,70.48,0,533734.94
6.989,220.120412,3.891,73.95,0,564848.78
6.989,220.195339,3.891,72.54,0,506973.17
6.989,220.248394,3.877,70.87,0,523483.19
6.989,220.301448,3.814,70.06,0,528807.45
6.989,220.354503,3.749,77.17,0,535311.64
6.989,220.407558,3.688,76.55,0,527983.04
6.989,220.425215,3.63,73.7,0,534847.96
6.989,220.428712,3.561,78.94,0,540625.79
6.989,220.43221,3.501,80.74,0,531811.85
6.989,220.435707,3.452,81.5,0,528940.78
6.989,220.449415,3.393,82.15,0,508573.16
6.989,220.488647,3.346,80.4,0,484032.75
6.989,220.52788,3.286,86.68,0,508309.81
6.623,220.567112,3.227,81.52,0,519498.32
6.623,220.606344,3.256,78.15,0,506005.47
6.623,220.614875,3.311,81.76,0,503744.56
6.623,220.623405,3.407,84,0,514489.17
6.623,220.631936,3.417,85.56,0,521959.28
6.623,220.640466,3.494,84.41,0,500964.59
6.623,220.719961,3.571,85.89,0,509633.71
6.623,220.852679,3.62,81.26,0,522665.04
6.623,220.985396,3.638,84.79,0,538344.1
6.623,221.118114,3.73,84.19,1,526838.14
6.623,221.260121,3.717,78.16,0,514651.74
6.623,221.45786,3.721,75.98,0,521320.98
6.623,221.6556,3.666,79.49,0,527953.14
6.228,221.85334,3.617,73.57,0,546122.37
6.228,222.051079,3.601,71.28,0,521810.75
6.228,222.095172,3.594,74.06,0,551969.1
6.228,222.113657,3.506,74.39,0,534738.43
13.975,126.442065,2.962,49.47,0,358496.14
13.975,126.496258,2.946,47.87,1,342214.9
13.975,126.526286,2.915,54.83,0,327237.92
13.975,126.552286,2.825,50.23,0,334222.73
13.975,126.578286,2.987,53.77,0,372239.89
13.975,126.604286,2.925,50.11,0,342023.92
13.975,126.606645,3.054,59.57,0,333025.47
13.975,126.605064,3.083,60.06,0,335858.11
14.099,126.603484,3.086,59.84,0,368929.55
14.099,126.601903,3.09,59.25,0,341630.46
14.099,126.5621,3.109,64.95,0,337723.49
14.099,126.471333,3.05,64.55,0,335121.82
14.099,126.380567,3.105,67.38,0,337979.65
14.099,126.2898,3.127,70.15,0,383657.44
14.099,126.208548,3.145,68.44,0,346174.3
14.099,126.184387,3.12,76.2,0,340497.08
14.099,126.160226,3.058,67.84,0,326469.43
14.099,126.136065,2.941,81.39,0,376184.88
14.099,126.111903,2.949,90.84,0,354828.65
14.099,126.114,3.043,81.06,0,335691.85
14.099,126.1266,3.084,87.27,0,322046.76
14.18,126.1392,3.105,91.98,0,361181.48
14.18,126.1518,3.1,90.37,0,343850.34
14.18,126.149806,3.094,97.18,0,338277.71
14.18,126.128355,3.112,99.22,0,328336.85
14.18,126.106903,3.017,96.31,0,336378.38
14.18,126.085452,3.123,92.95,0,378574.44
14.18,126.064,3.159,87.01,0,341400.72
14.18,126.076645,3.041,92.81,0,329139.73
14.18,126.08929,3.129,93.19,0,322868.56
14.18,126.101935,3.087,83.12,0,377096.55
14.18,126.114581,3.044,83.63,1,336227.69
14.18,126.145467,3.028,82.45,0,336253.19
14.18,126.190033,2.939,81.77,0,330604.9
14.313,126.2346,3.001,85.2,0,360256.58
14.313,126.279167,3.013,71.82,0,351271.36
14.313,126.326677,2.976,75,0,337743.26
14.313,126.381548,3.014,68.85,0,339042.18
14.313,126.436419,3.016,61.09,0,341219.63
14.313,126.49129,3.129,65.49,0,380870.09
14.313,126.546161,3.13,57.79,0,340147.2
14.313,126.6072,3.161,58.18,0,348593.99
14.313,126.669267,3.162,47.66,1,360857.98
14.313,126.731333,3.041,43.33,0,351925.36
14.313,126.7934,3.203,50.01,0,355965.23
14.313,126.879484,3.236,52.77,0,334441.15
14.313,126.983581,3.236,52.02,0,369106.72
14.313,127.087677,3.148,45.64,1,303908.81
14.021,127.191774,3.287,37.64,0,386344.54
14.021,127.300935,3.312,43.15,0,356138.79
14.021,127.440484,3.223,53.53,0,341098.08
14.021,127.580032,3.342,50.74,0,357557.16
14.021,127.719581,3.348,45.14,0,402341.76
14.021,127.859129,3.381,51.3,1,377672.46
14.021,127.99525,3.43,53.35,0,364606.7
14.021,128.13,3.53,48.45,0,354232.34
14.021,128.26475,3.674,51.72,0,405429.43
14.021,128.3995,3.818,57.75,0,357897.18
14.021,128.512193,3.692,64.21,0,349459.95
14.021,128.616064,3.909,54.4,0,351541.62
13.736,128.719935,3.772,63.63,0,382098.13
13.736,128.823806,4.003,64.47,0,392152.3
13.736,128.910733,3.868,57.63,0,362758.94
13.736,128.9553,4.134,72.12,0,362952.34
13.736,128.999867,4.151,68.27,0,344225.99
13.736,129.044433,4.193,68.4,0,422186.65
13.736,129.089,4.202,70.93,0,366977.79
13.736,129.075677,4.169,66.59,0,365730.76
13.736,129.062355,4.087,76.67,0,356886.1
13.736,129.049032,4.031,71.81,0,396826.06
13.736,129.03571,3.981,78.72,0,381763.02
13.736,129.0432,3.935,86.84,0,356797
13.736,129.0663,3.898,88.95,0,354078.95
13.503,129.0894,3.842,89.85,0,387334.04
13.503,129.1125,3.705,89.9,0,399699.17
13.503,129.133839,3.692,88.1,0,367181.71
13.503,129.150774,3.794,91.17,0,365562.67
13.503,129.16771,3.805,93.29,0,355131.33
13.503,129.184645,3.803,90.61,0,437631.44
13.503,129.201581,3.701,91.04,0,387844.05
13.503,129.240581,3.743,91.74,0,362224.7
13.503,129.283258,3.74,94.61,0,365672.55
13.503,129.325936,3.798,93.66,0,416953.51
13.503,129.368613,3.913,88,1,397771.68
13.503,129.4306,3.918,76.36,0,408188.88
13.503,129.518333,3.789,82.95,0,394665.28
13.503,129.606067,3.877,83.26,0,366819.84
12.89,129.6938,3.827,70.44,0,449516.29
12.89,129.770645,3.805,67.31,0,400430.78
12.89,129.782161,3.842,73.05,0,402709.17
12.89,129.793677,3.727,67.41,0,378539.17
12.89,129.805194,3.828,59.77,0,436970.1
12.89,129.81671,3.824,48.76,0,411116.95
12.89,129.826833,3.813,54.2,0,392003.13
12.89,129.8364,3.622,53.25,1,393715.71
12.89,129.845967,3.701,52.5,0,411252.02
12.89,129.855533,3.644,42.17,0,435401.64
12.89,129.898065,3.6,43.29,0,404283.84
12.89,129.984548,3.541,45.4,0,419717.41
12.89,130.071032,3.428,44.64,1,342667.35
12.187,130.157516,3.599,50.43,0,478483.2
12.187,130.244,3.657,48.07,0,423260.82
12.187,130.279226,3.66,46.2,0,405215.91
12.187,130.314452,3.675,50.43,0,412882.31
12.187,130.349677,3.702,50.58,0,457711.68
12.187,130.384903,3.722,52.27,1,469787.38
12.187,130.454621,3.781,51.8,0,415513.97
12.187,130.550207,3.95,53.13,0,409411.61
12.187,130.645793,4.178,52.27,0,471115.38
12.187,130.741379,4.25,54.54,0,452792.53
12.187,130.826193,4.273,64.44,0,428465.11
12.187,130.896645,4.038,56.26,0,412456.48
12.187,130.967097,4.294,64.36,0,408679.36
11.627,131.037548,4.121,64.05,0,499267.66
11.627,131.108,4.254,64.28,0,435790.74
11.627,131.117333,4.222,66.73,0,401615.8
11.627,131.126667,4.193,77.99,0,419964.77
11.627,131.136,4.171,76.03,0,491755.69
11.627,131.145333,4.186,77.27,0,429914.6
11.627,131.098323,4.11,84.51,0,412314.71
11.627,131.028774,4.293,83.84,0,422810.12
11.627,130.959226,4.277,78.11,0,435579.7
11.627,130.889677,4.103,84.83,0,448110.25
11.627,130.829533,4.144,85.94,0,430222.07
11.627,130.7929,4.014,91.61,0,405938.35
11.627,130.756267,3.875,90.47,0,404634.36
10.926,130.719633,3.765,89.13,0,471086.22
10.926,130.683,3.723,95.61,0,416036.75
10.926,130.70129,3.726,85.53,0,441683.74
10.926,130.719581,3.769,93.47,0,407186.47
10.926,130.737871,3.76,88.16,0,469311.17
10.926,130.756161,3.811,95.91,0,436690.13
10.926,130.790968,4.002,94.87,0,411866.46
10.926,130.838161,4.055,85.32,0,397428.22
10.926,130.885355,4.093,89.78,0,424904.95
10.926,130.932548,4.124,88.52,1,490274.82
10.926,130.977667,4.133,83.64,0,430944.39
10.926,131.010333,4.125,82.97,0,409600.98
10.926,131.043,3.966,81.22,0,398468.08
10.199,131.075667,3.966,81.61,0,458479.01
10.199,131.108333,4.468,71.74,0,437320.66
10.199,131.149968,4.449,68.66,0,428806.46
10.199,131.193097,4.301,65.95,0,417290.38
8.554,209.852966,2.572,44.3,0,1230596.8
8.554,209.997021,2.548,44.58,1,1266229.07
8.554,210.045102,2.514,43.96,0,1230591.97
8.554,210.077189,2.561,49.79,0,1168582.02
8.554,210.109275,2.625,50.93,0,1266254.21
8.554,210.141361,2.667,61.88,0,1244391.83
8.554,209.980321,2.72,58.62,0,1301590.13
8.554,209.787093,2.732,54.83,0,1235094.66
8.464,209.593866,2.719,63.31,0,1463942.62
8.464,209.400638,2.77,68.15,0,1327035.27
8.464,209.269143,2.808,66.33,0,1242874.98
8.464,209.219957,2.795,67.64,0,1280231.85
8.464,209.170772,2.78,70.03,0,1263836.59
8.464,209.121587,2.835,74.86,0,1355704.21
8.464,209.118536,2.854,77.49,0,1226997.7
8.464,209.392294,2.826,76.67,0,1350673.98
8.464,209.666051,2.759,80.22,0,1365541.59
8.464,209.939809,2.705,79.83,0,1512207.95
8.464,210.213567,2.668,81.78,0,1371405.33
8.464,210.210842,2.637,83.96,0,1368312.45
8.464,210.097523,2.653,83.24,0,1280414.8
8.36,209.984205,2.669,81.35,0,1352547.7
8.36,209.870887,2.642,81.1,0,1330473.47
8.36,209.863053,2.623,83.86,0,1339811.68
8.36,209.995866,2.608,82.2,0,1314651.83
8.36,210.128679,2.64,80.99,0,1308222.24
8.36,210.261493,2.627,84.92,0,1409989.67
8.36,210.394306,2.692,85.66,0,1371465.66
8.36,210.361758,2.664,85.73,0,1471816.52
8.36,210.329211,2.619,84.31,0,1417515.93
8.36,210.296663,2.577,82.13,0,1345167.61
8.36,210.264116,2.565,79.94,1,1279666.47
8.36,210.29245,2.582,81.83,0,1252915.43
8.36,210.366447,2.624,78.5,0,1199449.54
8.476,210.440443,2.603,72.74,0,1219583.91
8.476,210.51444,2.633,64.8,0,1286598.59
8.476,210.580594,2.72,69.96,0,1238742
8.476,210.627144,2.725,71.73,0,1261109.01
8.476,210.673694,2.716,75.14,0,1294769.08
8.476,210.720244,2.689,61.62,0,1293707.19
8.476,210.766794,2.728,62.21,0,1291398.71
8.476,210.65429,2.771,55.5,0,1370659.54
8.476,210.515276,2.735,67.75,1,2149355.2
8.476,210.376263,2.708,53.55,0,1431910.98
8.476,210.237249,2.843,50.81,0,1630564.48
8.476,210.178722,2.869,55.31,0,1842172.46
8.476,210.18056,2.886,58.86,0,2495489.25
8.476,210.182398,2.943,52.45,1,1230012.16
8.395,210.184236,2.976,52.74,0,1224475.12
8.395,210.237973,2.983,41.74,0,1193199.39
8.395,210.603107,3.016,50.25,0,1243370.74
8.395,210.968241,3.01,47.94,0,1158698.44
8.395,211.333375,2.989,45.96,0,1343773.94
8.395,211.698509,3.022,40.34,1,1227893.89
8.395,212.006352,3.045,58.2,0,1335233.74
8.395,212.291279,3.065,67.77,0,1240921.19
8.395,212.576205,3.288,63.56,0,1316385.43
8.395,212.861131,3.459,58.35,0,1283716.81
8.395,213.109679,3.488,65.28,0,1348410.05
8.395,213.343674,3.473,71.17,0,1284334.79
8.3,213.57767,3.524,66.57,0,1316849.36
8.3,213.811666,3.622,69.45,0,1350646.16
8.3,214.026217,3.743,73.19,0,1348031.55
8.3,214.192157,3.807,74.98,0,1563140.85
8.3,214.358097,3.81,76.47,0,1379651.87
8.3,214.524038,3.906,68.75,0,1370920.87
8.3,214.689978,3.899,77.39,0,1325022.77
8.3,214.465412,3.907,73.31,0,1373907.21
8.3,214.240846,3.786,82.1,0,1406124.14
8.3,214.01628,3.699,83.59,0,1541745.59
8.3,213.791715,3.648,82.75,0,1442092.08
8.3,213.748126,3.637,85.21,0,1451392.67
8.3,213.840269,3.594,84.06,0,1363167.95
8.177,213.932412,3.524,84.93,0,1429829.36
8.177,214.024556,3.48,84.33,0,1414564.53
8.177,214.108365,3.575,85.96,0,1380257.12
8.177,214.171342,3.651,84.6,0,1416005.59
8.177,214.234318,3.682,86.24,0,1426418.53
8.177,214.297294,3.684,87.73,0,1518790.89
8.177,214.36027,3.638,88.27,0,1514055.97
8.177,214.423993,3.554,87.93,0,1629066.9
8.177,214.487842,3.523,86.49,0,1573898.63
8.177,214.55169,3.533,88.65,0,1465089.85
8.177,214.615538,3.546,79.15,1,1429345.86
8.177,214.793411,3.526,83.11,0,1372500.63
8.177,215.123319,3.467,78.75,0,1338657.95
8.177,215.453226,3.355,81.51,0,1311775.83
7.716,215.783133,3.285,71.68,0,1443884.39
7.716,216.088526,3.274,73.79,0,1384721.84
7.716,216.246829,3.353,67.65,0,1465283.29
7.716,216.405132,3.372,71.05,0,1472663.1
7.716,216.563434,3.332,58.04,0,1553629.59
7.716,216.721737,3.297,63.11,0,1456957.38
7.716,216.939586,3.308,66.09,0,1510397.27
7.716,217.181253,3.236,66.36,1,2338832.4
7.716,217.422921,3.172,53.14,0,1632894.58
7.716,217.664588,3.158,49.36,0,1781528.77
7.716,217.878134,3.159,58.58,0,1991824.05
7.716,218.054185,3.112,54.62,0,2554482.84
7.716,218.230236,3.129,47.6,1,1537139.56
7.244,218.406288,3.157,55.83,0,1478537.93
7.244,218.582339,3.261,54.66,0,1369125.37
7.244,218.675529,3.268,58.04,0,1394841.03
7.244,218.76872,3.29,60.65,0,1320301.61
7.244,218.86191,3.36,60.69,0,1396150.15
7.244,218.9551,3.409,52.89,1,1442988.44
7.244,219.11483,3.51,52.75,0,1511041.69
7.244,219.324464,3.555,61.1,0,1412065.04
7.244,219.534098,3.63,64.05,0,1453047.02
7.244,219.743731,3.669,61.64,0,1470764.35
7.244,219.895634,3.734,65.81,0,1522421.07
7.244,219.97056,3.787,67.91,0,1469593.37
7.244,220.045486,3.845,69.11,0,1499727.02
6.989,220.120412,3.891,73.49,0,1764847.94
6.989,220.195339,3.891,71.59,0,1580732.73
6.989,220.248394,3.877,70.04,0,1433391.04
6.989,220.301448,3.814,69.11,0,1456997.2
6.989,220.354503,3.749,77.15,0,1512227.34
6.989,220.407558,3.688,75.52,0,1470792.41
6.989,220.425215,3.63,72.36,0,1522978.54
6.989,220.428712,3.561,78.31,0,1596036.66
6.989,220.43221,3.501,80.33,0,1640476.77
6.989,220.435707,3.452,81.12,0,1623442.24
6.989,220.449415,3.393,81.33,0,1587499.82
6.989,220.488647,3.346,79.84,0,1532316.79
6.989,220.52788,3.286,85.72,0,1492388.98
6.623,220.567112,3.227,81.05,0,1659221.99
6.623,220.606344,3.256,78.16,0,1471261.76
6.623,220.614875,3.311,80.32,0,1582168.27
6.623,220.623405,3.407,82.89,0,1487797.54
6.623,220.631936,3.417,84.05,0,1608277.74
6.623,220.640466,3.494,83.47,0,1641867.92
6.623,220.719961,3.571,84.72,0,1720221.91
6.623,220.852679,3.62,80.49,0,1724669.75
6.623,220.985396,3.638,83.72,0,1710923.94
6.623,221.118114,3.73,83.71,1,1609811.75
6.623,221.260121,3.717,76.71,0,1447614.08
6.623,221.45786,3.721,73.58,0,1555672.51
6.623,221.6556,3.666,78.04,0,1495607.07
6.228,221.85334,3.617,72.05,0,1574408.67
6.228,222.051079,3.601,69.88,0,1494417.07
6.228,222.095172,3.594,71.45,0,1577486.33
6.228,222.113657,3.506,72.9,0,1569502
5.892,131.527903,2.788,14.48,0,1001943.8
5.892,131.586613,2.771,20.84,1,955338.29
5.892,131.637,2.747,27.84,0,916289.2
5.892,131.686,2.753,33.32,0,863917.41
5.892,131.735,2.766,34.78,0,990152.28
5.892,131.784,2.805,35.1,0,899352.4
5.892,131.82429,2.834,40.54,0,894865.3
5.892,131.863129,2.831,39.51,0,873354.58
5.435,131.901968,2.826,41.39,0,1041202.13
5.435,131.940807,2.849,54.31,0,919839.19
5.435,131.9809,2.885,43.3,0,882636.96
5.435,132.022667,2.895,45.85,0,844958.49
5.435,132.064433,2.935,46.5,0,816838.31
5.435,132.1062,2.981,60.05,0,1009797.06
5.435,132.152129,2.983,45.5,0,907262.47
5.435,132.223032,2.961,56.75,0,885613.91
5.435,132.293936,2.906,67.88,0,1008483.07
5.435,132.364839,2.857,65.7,0,1052429.03
5.435,132.435742,2.83,59.42,0,1007574.67
5.435,132.473333,2.805,60.97,0,973105.3
5.435,132.4976,2.81,69.72,0,940405.03
5.326,132.521867,2.815,65.47,0,1087578.78
5.326,132.546133,2.806,76.67,0,1058250.91
5.326,132.566774,2.796,74.25,0,959229.09
5.326,132.582581,2.784,71.79,0,922341.82
5.326,132.598387,2.792,71.35,0,953393.02
5.326,132.614193,2.792,69.16,0,1057295.87
5.326,132.63,2.81,67.47,0,924011.76
5.326,132.661613,2.796,67.05,0,932397
5.326,132.693226,2.77,62.57,0,922328.02
5.326,132.724839,2.735,70.66,0,976453.34
5.326,132.756452,2.717,62.75,1,967310.82
5.326,132.767067,2.716,55.34,0,855046.95
5.326,132.761933,2.718,55.63,0,844373.31
5.287,132.7568,2.717,62.01,0,891152.33
5.287,132.751667,2.776,52.02,0,972405.38
5.287,132.763355,2.878,44.56,0,917883.17
5.287,132.817097,2.919,41.25,0,882180.91
5.287,132.870839,2.938,47.1,0,875038.84
5.287,132.924581,2.938,36.45,0,968270.66
5.287,132.978323,2.961,38.5,0,935481.32
5.287,132.9172,3.03,40.52,0,852452.93
5.287,132.836933,3.07,32.94,1,1166142.85
5.287,132.756667,3.065,33.6,0,1000582.06
5.287,132.6764,3.132,21.64,0,1111215.72
5.287,132.680452,3.139,23.01,0,1179036.3
5.287,132.747742,3.15,24.18,0,1648829.18
5.287,132.815032,3.177,19.29,1,811318.3
5.114,132.882323,3.193,24.05,0,894280.19
5.114,132.951065,3.215,18.55,0,771315.62
5.114,133.028516,3.232,14.64,0,764014.75
5.114,133.105968,3.243,9.51,0,775910.43
5.114,133.183419,3.24,13.29,0,904261.65
5.114,133.260871,3.255,16.87,1,931939.52
5.114,133.370143,3.263,21.82,0,968694.45
5.114,133.492143,3.281,16.5,0,888869.27
5.114,133.614143,3.437,18.49,0,977070.62
5.114,133.736143,3.6,30.53,0,860255.58
5.114,133.849226,3.634,35.76,0,871024.26
5.114,133.958742,3.624,28.89,0,834621.39
4.781,134.068258,3.638,28.6,0,841889.08
4.781,134.177774,3.72,34.77,0,947753.32
4.781,134.278467,3.823,43.69,0,874446.32
4.781,134.3571,3.919,39.32,0,965056.4
4.781,134.435733,3.988,52.68,0,847246.5
4.781,134.514367,4.078,50.81,0,1016752.55
4.781,134.593,4.095,54.09,0,903864.02
4.781,134.680387,4.101,56.38,0,907110.83
4.781,134.767774,4.034,63.11,0,972373.81
4.781,134.855161,3.973,66.16,0,1075687.74
4.781,134.942548,3.924,64.19,0,984336.04
4.781,135.083733,3.873,59.16,0,971422.67
4.781,135.265267,3.851,62.59,0,977103.64
4.584,135.4468,3.815,65.25,0,1048866.3
4.584,135.628333,3.784,67.86,0,1107366.06
4.584,135.783742,3.827,68.9,0,953252.14
4.584,135.873839,3.882,73.34,0,980642.1
4.584,135.963935,3.898,67.45,0,929096.9
4.584,136.054032,3.903,68.1,0,1063818.2
4.584,136.144129,3.88,68.3,0,955506.95
4.584,136.183129,3.82,64.05,0,943237.12
4.584,136.213613,3.796,65.01,0,969611.3
4.584,136.244097,3.784,63.79,0,957298.26
4.584,136.274581,3.809,64.83,1,1021391.99
4.584,136.3145,3.809,58.28,0,890661.79
4.584,136.367,3.758,54.09,0,876583.98
4.584,136.4195,3.684,63.45,0,912857.1
4.42,136.472,3.633,50.21,0,1070389.98
4.42,136.515097,3.583,53.9,0,936751.68
4.42,136.501774,3.618,51.61,0,942319.65
4.42,136.488452,3.604,42.09,0,941675.95
4.42,136.475129,3.586,35.4,0,1011321.18
4.42,136.461806,3.57,40.75,0,1037687.07
4.42,136.466667,3.571,41.85,0,905399.99
4.42,136.4788,3.536,32.76,1,1230011.95
4.42,136.490933,3.501,38.51,0,1059676.62
4.42,136.503067,3.47,34.48,0,1158708.98
4.42,136.533516,3.445,29.53,0,1198670.19
4.42,136.588387,3.413,24.46,0,1601585.7
4.42,136.643258,3.402,18.75,1,908853.15
4.261,136.698129,3.439,23.29,0,954576.86
4.261,136.753,3.523,25.9,0,780607.52
4.261,136.856419,3.542,14.02,0,811365.42
4.261,136.959839,3.568,22.91,0,770157.29
4.261,137.063258,3.633,27.86,0,979552.34
4.261,137.166677,3.655,23.92,1,999785.48
4.261,137.25831,3.703,25.56,0,975500.87
4.261,137.341103,3.751,29.88,0,919301.81
4.261,137.423897,3.827,23.79,0,927732.02
4.261,137.50669,3.876,30.58,0,954233.87
4.261,137.584387,3.867,37.13,0,891154.18
4.261,137.65529,3.889,52.27,0,844490.86
4.261,137.726193,3.921,36.25,0,871945.64
4.125,137.797097,3.957,36.54,0,1132064.23
4.125,137.868,4.025,40.65,0,857811.17
4.125,137.923067,4.046,55.3,0,896979.93
4.125,137.978133,4.023,47.51,0,875372.91
4.125,138.0332,3.991,44.47,0,993311.59
4.125,138.088267,3.947,52.06,0,967729.35
4.125,138.106581,3.899,57.59,0,896295.41
4.125,138.110194,3.85,65.25,0,991054.49
4.125,138.113807,3.798,64.75,0,1037464.27
4.125,138.117419,3.746,55.78,0,1079386.88
4.125,138.129533,3.683,63.39,0,977950.28
4.125,138.1629,3.629,69.32,0,1033552.18
4.125,138.196267,3.577,64.42,0,988764.84
4.156,138.229633,3.538,69.08,0,1182901.56
4.156,138.263,3.561,67.48,0,979848.71
4.156,138.233193,3.61,70.45,0,968502.38
4.156,138.203387,3.701,67.88,0,954396.85
4.156,138.173581,3.698,70.15,0,1068346.76
4.156,138.143774,3.772,70.09,0,1007906.43
4.156,138.18571,3.84,69.41,0,969387.48
4.156,138.281452,3.874,63.91,0,945318.47
4.156,138.377194,3.884,66.11,0,987264.67
4.156,138.472936,3.921,65.06,1,1088248.4
4.156,138.5673,3.988,59.38,0,901709.82
4.156,138.6534,4.056,54.12,0,899768.4
4.156,138.7395,4.018,50.98,0,919595.44
4.145,138.8256,4.027,57.21,0,1069112
4.145,138.9117,4.029,47.35,0,982523.26
4.145,138.833613,4,46.33,0,918170.5
4.145,138.728161,3.917,49.65,0,921264.52
7.541,189.381697,2.58,30.27,0,1086533.18
7.541,189.464272,2.572,23.04,1,1075656.34
7.541,189.5341,2.55,24.13,0,1052034.74
7.541,189.601802,2.586,21.84,0,991941.73
7.541,189.669505,2.62,32.49,0,1063557.49
7.541,189.737208,2.684,33.4,0,1023997.71
7.541,189.734262,2.692,36.7,0,1006597.69
7.541,189.719542,2.717,32.3,0,1015196.46
7.363,189.704822,2.725,41.31,0,1168826.39
7.363,189.690101,2.75,37.3,0,1082158.21
7.363,189.662884,2.765,46.79,0,1043388.79
7.363,189.619006,2.776,45.29,0,1067340.74
7.363,189.575127,2.766,40.2,0,1063960.11
7.363,189.531248,2.771,41.5,0,1175738.22
7.363,189.490412,2.788,40.23,0,1116439.02
7.363,189.467827,2.776,50.59,0,1163234.33
7.363,189.445243,2.737,56.97,0,1246654.24
7.363,189.422658,2.7,60.13,0,1305068.1
7.363,189.400073,2.684,63.36,0,1217199.39
7.363,189.418526,2.674,54.9,0,1202963.06
7.363,189.453393,2.715,66,0,1174209.52
7.335,189.48826,2.728,69.39,0,1273279.79
7.335,189.523128,2.711,60.93,0,1176079.59
7.335,189.612546,2.699,69.06,0,1179788.38
7.335,189.774698,2.691,70.77,0,1192213.87
7.335,189.93685,2.69,70.07,0,1211136.63
7.335,190.099003,2.69,69.21,0,1338132.72
7.335,190.261155,2.723,70.24,0,1285976.53
7.335,190.294824,2.732,66.19,0,1353838.39
7.335,190.328492,2.731,70.59,0,1173131.63
7.335,190.362161,2.773,64.13,0,1223355.5
7.335,190.395829,2.78,63.3,1,1172672.27
7.335,190.468829,2.8,62.4,0,1111170.91
7.335,190.571326,2.793,60.11,0,1110941.78
7.508,190.673824,2.759,62.67,0,1109216.35
7.508,190.776322,2.745,57.1,0,1162042.24
7.508,190.862309,2.762,49.91,0,1133913.33
7.508,190.907018,2.762,48.09,0,1156003.7
7.508,190.951728,2.748,42.16,0,1144854.56
7.508,190.996438,2.729,46.74,0,1163878.49
7.508,191.041147,2.737,38.99,0,1175326.23
7.508,191.031217,2.758,31.34,0,1172155.28
7.508,191.01218,2.742,25.3,1,1866681.57
7.508,190.993144,2.712,33,0,1220115.75
7.508,190.974107,2.728,33.9,0,1434908.13
7.508,191.030338,2.778,31.51,0,1627904.68
7.508,191.143019,2.781,29.81,0,2225016.73
7.508,191.2557,2.829,25.19,1,1001790.16
7.241,191.368381,2.882,23.76,0,1153596.53
7.241,191.478494,2.911,22.44,0,1052609.16
7.241,191.573192,2.973,32.7,0,1088025.8
7.241,191.667891,3.008,32.23,0,1026439.93
